Fondo;Descripción;Centro;Sección;Programa;Subconcepto;Programa de Financiación;Definición proyecto;Título;Distrito;Texto Distrito;Línea de Inversión;Descripción Línea de Inversión;Sublínea de Inversión;Descripción Sublínea de Inversión;Etiqueta 16;Descripción etiqueta 16;Etiqueta 17;Descripción etiqueta 17;Etiqueta 18;Descripción etiqueta 18;Cred. Inicial;Modifc. ;C. Definitivo ;C Disponible ;Re. Pte. Util.;C. Autorizado ;C. Dispuesto ;Obl. Reconoc. ;C. Ordenado ;Pagos Real;
;;001;215;93302;63200;2023/001507;2023/001507;AUDITORIO PARQUE CALERO. OBRAS ADECUACIÓN ACCESIBILIDAD EN BAÑOS Y OTRAS MEJORAS;215;CIUDAD LINEAL;10;CULTURA;04;OTROS CENTROS PARA MANIFESTACIONES CULTURALES;;;;;;;0;29498;29498;396,11;0;29101,89;29101,89;27150,66;0;26627,36;
;;001;215;93302;63200;2023/004433;2023/004433;PRÓRROGA CRÉDITO 001215/93302/63200;215;CIUDAD LINEAL;00;INVERSIONES DE CARÁCTER GENERAL;03;EDIFICIOS PARA EL USO GENERAL;;;;;;;58060;-58060;0;0;0;0;0;0;0;0;
;;001;216;15322;61910;2022/000358;2022/000358;VIALES PÚBLICOS DISTRITO DE HORTALEZA. OBRAS DE REMODELACIÓN;216;HORTALEZA;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0;192036,63;192036,63;0;0;192036,63;192036,63;192036,27;0;192036,27;
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;216;15322;61910;2022/000358;2022/000358;VIALES PÚBLICOS DISTRITO DE HORTALEZA. OBRAS DE REMODELACIÓN;216;HORTALEZA;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0;5000;5000;0;0;5000;5000;4856,86;0;4856,86;
;;001;216;15322;61910;2023/000234;2023/000234;VIALES DISTRITO DE HORTALEZA. OBRAS DE REMODELACIÓN;216;HORTALEZA;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0;600000;600000;88,33;0;599911,67;599911,67;599342,23;0;599342,23;
;;001;216;15322;61910;2023/004434;2023/004434;PRÓRROGA CRÉDITO 001216/15322/61910;216;HORTALEZA;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;200000;-200000;0;0;0;0;0;0;0;0;
;;001;216;17102;61921;2023/000235;2023/000235;ZONAS AJARDINADAS DEL DISTRITO DE HORTALEZA. OBRAS DE REMODELACIÓN;216;HORTALEZA;09;MEDIO AMBIENTE;01;ZONAS AJARDINADAS;;;;;;;0;10000;10000;10000;0;0;0;0;0;0;
4;SC Y CE FINANC. CON RTG;001;216;17102;61921;2023/001269;2023/001269;BARRIO DE CANILLAS. OBRAS DE REMODELACIÓN Y MEJORA DE ZONAS VERDES;216;HORTALEZA;09;MEDIO AMBIENTE;01;ZONAS AJARDINADAS;;;;;;;0;60000;60000;214,99;0;59785,01;59785,01;58235,76;0;38124,92;
;;001;216;17102;61920;2023/004435;2023/004435;PRÓRROGA CRÉDITO 001216/17102/61920;216;HORTALEZA;09;MEDIO AMBIENTE;01;ZONAS AJARDINADAS;;;;;;;50000;-50000;0;0;0;0;0;0;0;0;
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;216;23103;62599;2023/000434;2023/000434;EQUIPAMIENTO PARA CAFETERÍAS DE LOS CENTROS DE MAYORES DEL DISTRITO DE HORTALEZA;216;HORTALEZA;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;01;CENTROS DE MAYORES;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;0;17229,83;17229,83;0,94;17228,89;0;0;0;0;0;
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;216;23103;62599;2023/000434;2023/010434;CENTROS DE MAYORES DEL DISTRITO DE HORTALEZA. ELECTRODOMÉSTICOS Y OTROS ENSERES PARA CAFETERÍAS;216;HORTALEZA;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;01;CENTROS DE MAYORES;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;0;42770,17;42770,17;0;0;42770,17;42770,17;42770,17;0;0;
;;001;216;31101;62302;2023/000242;2023/000242;SERVICIOS DE SALUBRIDAD DISTRITO DE HORTALEZA. ÚTILES Y HERRAMIENTAS;216;HORTALEZA;04;SALUD PÚBLICA;02;HIGIENE;;;;;;;0;620;620;29,52;0;590,48;590,48;590,48;0;590,48;
;;001;216;32301;63200;2022/000360;2022/010360;COLEGIO PÚBLICO PABLO PICASSO. OBRAS DE REFORMA Y ACONDICIONAMIENTO;216;HORTALEZA;05;EDUCACIÓN;00;COLEGIOS;;;;;;;0;8883,67;8883,67;0;0;8883,67;8883,67;8883,67;0;8883,67;
;;001;216;32301;63200;2023/000236;2023/000236;OBRAS DE REFORMA EN CENTROS DOCENTES DE ENSEÑANZA DEL DISTRITO DE HORTALEZA;216;HORTALEZA;05;EDUCACIÓN;00;COLEGIOS;;;;;;;0;467,25;467,25;467,25;0;0;0;0;0;0;
;;001;216;32301;63200;2023/000236;2023/010236;CENTRO EDUCACIÓN ESPECIAL PRINCESA SOFÍA. OBRAS DE REPARACIÓN Y CONSERVACIÓN;216;HORTALEZA;05;EDUCACIÓN;02;CENTROS DE EDUCACIÓN ESPECIAL;;;;;;;0;139532,75;139532,75;0;0;139532,75;139532,75;139525,93;0;139525,93;
4;SC Y CE FINANC. CON RTG;001;216;32301;63200;2023/001270;2023/001270;COLEGIO PÚBLICO CORTES DE CADIZ. OBRAS DE REPARACIÓN Y CONSERVACIÓN;216;HORTALEZA;05;EDUCACIÓN;00;COLEGIOS;;;;;;;0;30000;30000;0,24;0;29999,76;29999,76;29993,58;0;29993,58;
;;001;216;32301;63200;2023/004436;2023/004436;PRÓRROGA CRÉDITO 001216/32301/63200;216;HORTALEZA;05;EDUCACIÓN;00;COLEGIOS;;;;;;;207444;-207444;0;0;0;0;0;0;0;0;
;;001;216;33401;60900;2022/001721;2022/001721;ESCULTURA HOMENAJE A LUIS ARAGONÉS SUÁREZ, EN LA PLAZA DE CHABUCA GRANDA. INSTALACIÓN;216;HORTALEZA;10;CULTURA;06;ESTATUAS Y MONUMENTOS;;;;;;;0;602,58;602,58;0;0;602,58;602,58;602,58;0;602,58;
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;216;33401;62600;2023/000435;2023/000435;CENTROS CULTURALES DEL DISTRITO DE HORTALEZA. TOTEMS INFORMATIVOS CON PANTALLA VERTICAL;216;HORTALEZA;10;CULTURA;03;CENTROS CULTURALES;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;0;45000;45000;45000;0;0;0;0;0;0;
;;001;216;33401;63599;2023/001651;2023/001651;EQUIPAMIENTO AUDITORIO CENTRO CULTURAL SANCHINARRO;216;HORTALEZA;10;CULTURA;03;CENTROS CULTURALES;;;;;;;0;4957,37;4957,37;4957,37;0;0;0;0;0;0;
;;001;216;33401;63599;2023/001652;2023/001652;EQUIPAMIENTO AUDITORIO CENTRO CULTURAL CARRIL DEL CONDE;216;HORTALEZA;10;CULTURA;03;CENTROS CULTURALES;;;;;;;0;9901,43;9901,43;9901,43;0;0;0;0;0;0;
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;216;34201;63200;2022/000359;2022/010359;DEPORTIVO BÁSICO ESPERANZA I. OBRAS DE REHABILITACIÓN DEL CERRAMIENTO PERIMETRAL;216;HORTALEZA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;;;;;;;0;63522,73;63522,73;0;0;63522,73;63522,73;55277,98;0;55277,98;
;;001;216;34201;63200;2022/000578;2022/000578;OBRAS DE ACONDICIONAMIENTO Y MEJORA INSTALACIONES DEPORTIVAS DEL DISTRITO DE HORTALEZA;216;HORTALEZA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;0;4,62;4,62;4,62;0;0;0;0;0;0;
;;001;216;34201;63200;2022/000578;2022/010578;CENTRO DEPORTIVO HORTALEZA. OBRAS DE ACONDICIONAMIENTO;216;HORTALEZA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;0;139321,07;139321,07;0;0;139321,07;139321,07;139321,07;0;139321,07;
;;001;216;34201;63200;2022/000578;2022/020578;CENTRO DEPORTIVO LUIS ARAGONÉS. OBRAS DE ACONDICIONAMIENTO Y ADAPTACIÓN A NORMATIVA;216;HORTALEZA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;0;1857,98;1857,98;0;0;1857,98;1857,98;1857,98;0;1857,98;
;;001;216;34201;63200;2022/000578;2022/030578;DEPORTIVO BÁSICO CLUB DE PETANCA ESPERANZA DE CANILLAS. CUBIERTA DE PISTAS, ILUMINACIÓN Y DRENAJE;216;HORTALEZA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;;;;;;;0;44353,92;44353,92;0;0;44353,92;44353,92;41895,66;0;41895,66;
;;001;216;34201;63200;2022/000578;2022/040578;DEPORTIVO BÁSICO CUEVAS DE ALMANZORA. OBRAS DE ACONDICIONAMIENTO Y MEJORA;216;HORTALEZA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;;;;;;;0;241221,74;241221,74;0;0;241221,74;241221,74;241221,74;0;241221,74;
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;216;34201;63200;2022/000578;2022/010578;CENTRO DEPORTIVO HORTALEZA. OBRAS DE ACONDICIONAMIENTO;216;HORTALEZA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;0;50481,33;50481,33;0;0;50481,33;50481,33;50481,33;0;50481,33;
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;216;34201;63200;2022/000578;2022/020578;CENTRO DEPORTIVO LUIS ARAGONÉS. OBRAS DE ACONDICIONAMIENTO Y ADAPTACIÓN A NORMATIVA;216;HORTALEZA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;0;200627,15;200627,15;0;0;200627,15;200627,15;200627,15;0;200627,15;
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;216;34201;63200;2022/000578;2022/030578;DEPORTIVO BÁSICO CLUB DE PETANCA ESPERANZA DE CANILLAS. CUBIERTA DE PISTAS, ILUMINACIÓN Y DRENAJE;216;HORTALEZA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;;;;;;;0;18906,54;18906,54;0;0;18906,54;18906,54;18906,54;0;18906,54;
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;216;34201;63200;2022/000578;2022/040578;DEPORTIVO BÁSICO CUEVAS DE ALMANZORA. OBRAS DE ACONDICIONAMIENTO Y MEJORA;216;HORTALEZA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;;;;;;;0;5000;5000;0;0;5000;5000;5000;0;5000;
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;216;34201;61999;2022/000602;2022/010602;DEPORTIVO BÁSICO LAMINADOR DE TORMENTAS-VALDEBEBAS. ADECUACIÓN ACOMETIDA ELÉCTRICA Y TECNOLOGÍA LED;216;HORTALEZA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;;;;;;;0;25080,09;25080,09;0;0;25080,09;25080,09;21417,18;0;21417,18;
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;216;34201;61999;2022/000602;2022/060602;DEPORTIVO BÁSICO NEVADO DEL CUMBAL. OBRAS DE ADAPTACIÓN ILUMINACIÓN A TECNOLOGÍA LED;216;HORTALEZA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;;;;;;;0;51021,93;51021,93;0;0;51021,93;51021,93;50993,22;0;50993,22;
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;216;34201;61999;2022/000602;2022/070602;DEPORTIVO BÁSICO PARQUE JUAN PABLO II. OBRAS DE ADAPTACIÓN ILUMINACIÓN A TECNOLOGÍA LED;216;HORTALEZA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;;;;;;;0;97603,97;97603,97;0;0;97603,97;97603,97;97603,97;0;97603,97;
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;216;34201;63200;2022/000602;2022/020602;DEPORTIVO BÁSICO CANILLAS. OBRAS DE ADAPTACIÓN ILUMINACIÓN A TECNOLOGÍA LED;216;HORTALEZA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;;;;;;;0;45033,15;45033,15;0;0;45033,15;45033,15;45033,15;0;45033,15;
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;216;34201;63200;2022/000602;2022/030602;DEPORTIVO BÁSICO BARRIO DE LAS CÁRCAVAS. OBRAS DE ADAPTACIÓN ILUMINACIÓN A TECNOLOGÍA LED;216;HORTALEZA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;;;;;;;0;43674,1;43674,1;0;0;43674,1;43674,1;43674,1;0;43674,1;
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;216;34201;63200;2022/000602;2022/040602;DEPORTIVO BÁSICO BARRIO EL QUEROL. OBRAS DE ADAPTACIÓN ILUMINACIÓN A TECNOLOGÍA LED;216;HORTALEZA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;;;;;;;0;34486,29;34486,29;0;0;34486,29;34486,29;34457,57;0;34457,57;
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;216;34201;63200;2022/000602;2022/050602;DEPORTIVO BÁSICO ESPERANZA I. OBRAS DE ADAPTACIÓN ILUMINACIÓN A TECNOLOGÍA LED;216;HORTALEZA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;;;;;;;0;41886,22;41886,22;0;0;41886,22;41886,22;41857,51;0;41857,51;
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;216;34201;61999;2022/002015;2022/002015;INSTALACIONES DEPORTIVAS PARQUE JUAN PABLO II. OBRAS DE REFORMA Y MEJORA (ID 19: 11672);216;HORTALEZA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;;;;;18;PRESUPUESTOS PARTICIPATIVOS;0;27127,72;27127,72;0;0;27127,72;27127,72;1558,08;0;1558,08;
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;216;34201;61999;2022/002015;2022/002015;INSTALACIONES DEPORTIVAS PARQUE JUAN PABLO II. OBRAS DE REFORMA Y MEJORA (ID 19: 11672);216;HORTALEZA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;;;;;18;PRESUPUESTOS PARTICIPATIVOS;0;582000;582000;49380,53;0;532619,47;532619,47;502304,31;0;461793,26;
;;001;216;34201;62599;2023/000238;2023/000238;EQUIPAMIENTO CENTROS DEPORTIVOS DEL DISTRITO DE HORTALEZA;216;HORTALEZA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;0;446,87;446,87;446,87;0;0;0;0;0;0;
;;001;216;34201;62599;2023/000238;2023/010238;EQUIPAMIENTO CENTRO DEPORTIVO LUIS ARAGONÉS;216;HORTALEZA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;0;2885,95;2885,95;0;0;2885,95;2885,95;2885,95;0;2885,95;
;;001;216;34201;62599;2023/000238;2023/020238;EQUIPAMIENTO CENTRO DEPORTIVO HORTALEZA;216;HORTALEZA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;0;2399,1;2399,1;0;0;2399,1;2399,1;2399,1;0;2399,1;
;;001;216;34201;63599;2023/000238;2023/000238;EQUIPAMIENTO CENTROS DEPORTIVOS DEL DISTRITO DE HORTALEZA;216;HORTALEZA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;0;312,18;312,18;312,18;0;0;0;0;0;0;
;;001;216;34201;63599;2023/000238;2023/010238;EQUIPAMIENTO CENTRO DEPORTIVO LUIS ARAGONÉS;216;HORTALEZA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;0;6788,1;6788,1;0;0;6788,1;6788,1;6788,1;0;6788,1;
4;SC Y CE FINANC. CON RTG;001;216;34201;63200;2023/001272;2023/001272;DEPORTIVO BÁSICO LOS LLANOS. OBRAS DE REPARACIÓN Y CONSERVACIÓN;216;HORTALEZA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;;;;;;;0;200000;200000;53,78;0;199946,22;199946,22;197788,19;0;197788,19;
;;001;216;34201;62600;2023/001318;2023/001318;CENTRO DEPORTIVO LUIS ARAGONÉS. EQUIPOS DE COMUNICACIÓN;216;HORTALEZA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;0;1137,4;1137,4;164,4;0;973;973;973;0;973;
;;001;216;34201;63999;2023/001441;2023/001441;CENTRO DEPORTIVO LUIS ARAGONÉS. SILLA-GRÚA ELEVADORA PORTÁTIL PARA LAS PISCINAS;216;HORTALEZA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;0;8248,9;8248,9;670,17;0;7578,73;7578,73;7578,73;0;7578,73;
;;001;216;34201;63901;2023/001599;2023/001599;CENTRO DEPORTIVO HORTALEZA. ELEMENTOS DE SEÑALÉTICA Y CARTELERÍA;216;HORTALEZA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;0;6443,26;6443,26;680,03;0;5763,23;5763,23;5763,23;0;0;
;;001;216;34201;63901;2023/001600;2023/001600;CENTRO DEPORTIVO LUIS ARAGONÉS. ELEMENTOS DE SEÑALÉTICA Y CARTELERÍA;216;HORTALEZA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;0;4438,28;4438,28;525,14;0;3913,14;3913,14;3913,14;0;0;
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;216;34201;63200;2023/003065;2023/003065;DEPORTIVO BÁSICO ESPERANZA I. SUSTITUCIÓN CÉSPED ARTIFICIAL DEL CAMPO DE FUTBOL 11 (ID 21: 17774);216;HORTALEZA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;;;;;18;PRESUPUESTOS PARTICIPATIVOS;0;260181,22;260181,22;6989,17;0;253192,05;253192,05;253192,05;0;253192,05;
;;001;216;34201;61999;2023/004437;2023/004437;PRÓRROGA CRÉDITO 001216/34201/61999;216;HORTALEZA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;;;;;;;450000;-450000;0;0;0;0;0;0;0;0;
;;001;216;34201;63200;2023/004438;2023/004438;PRÓRROGA CRÉDITO 001216/34201/63200;216;HORTALEZA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;89400;-89400;0;0;0;0;0;0;0;0;
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;216;92001;62500;2022/001420;2022/001420;EQUIPAMIENTO SERVICIOS ADMINISTRATIVOS DEL DISTRITO DE HORTALEZA;216;HORTALEZA;00;INVERSIONES DE CARÁCTER GENERAL;02;SERVICIOS ADMINISTRATIVOS  TERRITORIALES;;;;;;;0;4416,5;4416,5;0;0;4416,5;4416,5;4416,5;0;4416,5;
;;001;216;92001;62599;2022/001420;2022/001420;EQUIPAMIENTO SERVICIOS ADMINISTRATIVOS DEL DISTRITO DE HORTALEZA;216;HORTALEZA;00;INVERSIONES DE CARÁCTER GENERAL;02;SERVICIOS ADMINISTRATIVOS  TERRITORIALES;;;;;;;0;11276,03;11276,03;0;0;11276,03;11276,03;11276,03;0;11276,03;
4;SC Y CE FINANC. CON RTG;001;216;92001;63301;2023/001273;2023/001273;SERVICIOS ADMINISTRATIVOS DISTRITO HORTALEZA. SCANER Y ARCO DETECTOR METALES CONTROL ACCESO;216;HORTALEZA;00;INVERSIONES DE CARÁCTER GENERAL;02;SERVICIOS ADMINISTRATIVOS  TERRITORIALES;;;;;;;0;62500;62500;33103,05;0;29396,95;29396,95;29396,95;0;29396,95;
4;SC Y CE FINANC. CON RTG;001;216;92001;63500;2023/001274;2023/001274;SERVICIOS ADMINISTRATIVOS DEL DISTRITO DE HORTALEZA. MOBILIARIO DE OFICINA;216;HORTALEZA;00;INVERSIONES DE CARÁCTER GENERAL;02;SERVICIOS ADMINISTRATIVOS  TERRITORIALES;;;;;;;0;49800;49800;49800;0;0;0;0;0;0;
4;SC Y CE FINANC. CON RTG;001;216;93302;63200;2023/001275;2023/001275;CENTRO DE MAYORES SAN BENITO. REFORMA PATIO Y OTRAS MEJORAS;216;HORTALEZA;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;01;CENTROS DE MAYORES;;;;;;;0;100000;100000;3917,17;0;96082,83;96082,83;96082,71;0;96082,71;
;;001;216;93302;63200;2023/001366;2023/001366;CENTRO CULTURAL SANCHINARRO. INSTALACIÓN ÁREA DE COMPOSTAJE;216;HORTALEZA;10;CULTURA;03;CENTROS CULTURALES;;;;;;;0;13000;13000;4,09;0;12995,91;12995,91;12696,55;0;12696,55;
;;001;216;93302;63200;2023/004439;2023/004439;PRÓRROGA CRÉDITO 001216/93302/63200;216;HORTALEZA;00;INVERSIONES DE CARÁCTER GENERAL;03;EDIFICIOS PARA EL USO GENERAL;;;;;;;125100;-125100;0;0;0;0;0;0;0;0;
;;001;217;17102;61921;2022/000216;2022/000216;ZONAS VERDES POLÍGONO EL GATO. MEJORA Y ACONDICIONAMIENTO DE MEDIANAS Y ROTONDAS.;217;VILLAVERDE;09;MEDIO AMBIENTE;01;ZONAS AJARDINADAS;;;;;;;0;178795,36;178795,36;51719,22;0;127076,14;127076,14;127076,14;0;30269,57;
;;001;217;17102;61921;2023/004440;2023/004440;PRÓRROGA CRÉDITO 001217/17102/61921;217;VILLAVERDE;09;MEDIO AMBIENTE;01;ZONAS AJARDINADAS;;;;;;;280000;-280000;0;0;0;0;0;0;0;0;
;;001;217;23103;62500;2023/000247;2023/000247;CENTROS DE MAYORES DEL DISTRITO DE VILLAVERDE. MOBILIARIO;217;VILLAVERDE;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;01;CENTROS DE MAYORES;;;;;;;0;11874,09;11874,09;10793,39;0;1080,7;1080,7;0;0;0;
;;001;217;23103;62500;2023/000247;2023/010247;EQUIPAMIENTO CENTRO DE MAYORES EDUARDO MINGUITO;217;VILLAVERDE;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;01;CENTROS DE MAYORES;;;;;;;0;931,45;931,45;0;0;931,45;931,45;1306,55;0;931,45;
;;001;217;23103;62500;2023/000247;2023/020247;EQUIPAMIENTO CENTRO DE MAYORES LA PLATANERA;217;VILLAVERDE;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;01;CENTROS DE MAYORES;;;;;;;0;6972,17;6972,17;0;0;6972,17;6972,17;6972,17;0;6972,17;
;;001;217;23103;62500;2023/000247;2023/030247;EQUIPAMIENTO CENTRO DE MAYORES SAN LUCIANO;217;VILLAVERDE;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;01;CENTROS DE MAYORES;;;;;;;0;2192,52;2192,52;0;0;2192,52;2192,52;2898,12;0;2192,52;
;;001;217;23103;62500;2023/000247;2023/040247;CENTRO DE MAYORES VILLALONSO. MOBILIARIO;217;VILLAVERDE;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;01;CENTROS DE MAYORES;;;;;;;0;313,09;313,09;0;0;313,09;313,09;313,09;0;0;
;;001;217;23103;62500;2023/000247;2023/050247;CENTRO DE MAYORES JOSÉ ORTUÑO PONCE. MOBILIARIO;217;VILLAVERDE;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;01;CENTROS DE MAYORES;;;;;;;0;651,32;651,32;0;0;651,32;651,32;651,32;0;0;
;;001;217;23103;62500;2023/000247;2023/060247;CENTRO DE MAYORES MIGUEL DELIBES. MOBILIARIO;217;VILLAVERDE;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;01;CENTROS DE MAYORES;;;;;;;0;1252,35;1252,35;0;0;1252,35;1252,35;1252,35;0;0;
;;001;217;23103;62500;2023/000247;2023/070247;CENTRO DE MAYORES NUESTRA SEÑORA DE LOS ÁNGELES. MOBILIARIO;217;VILLAVERDE;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;01;CENTROS DE MAYORES;;;;;;;0;2813,01;2813,01;0;0;2813,01;2813,01;2813,01;0;0;
;;001;217;23106;62500;2023/000248;2023/000248;CENTROS DE SERVICIOS SOCIALES DEL DISTRITO DE VILLAVERDE. MOBILIARIO;217;VILLAVERDE;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;02;CENTROS DE SERVICIOS SOCIALES;;;;;;;0;12830,2;12830,2;12830,2;0;0;0;0;0;0;
;;001;217;23106;62500;2023/000248;2023/010248;EQUIPAMIENTO CENTRO DE SERVICIOS SOCIALES HUERTA DE VILLAVERDE;217;VILLAVERDE;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;02;CENTROS DE SERVICIOS SOCIALES;;;;;;;0;5711,2;5711,2;0;0;5711,2;5711,2;5711,2;0;907,5;
;;001;217;23106;62500;2023/000248;2023/020248;EQUIPAMIENTO CENTRO DE SERVICIOS SOCIALES EDUARDO MINGUITO;217;VILLAVERDE;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;02;CENTROS DE SERVICIOS SOCIALES;;;;;;;0;4458,6;4458,6;0;0;4458,6;4458,6;4458,6;0;762,3;
;;001;217;31101;62599;2023/004441;2023/004441;PRÓRROGA CRÉDITO 001217/31101/62599;217;VILLAVERDE;04;SALUD PÚBLICA;02;HIGIENE;;;;;;;3000;-3000;0;0;0;0;0;0;0;0;
;;001;217;32301;63200;2022/001094;2022/001094;COLEGIO PÚBLICO JUAN DE LA CIERVA. ACONDICIONAMIENTO ASEOS, AULAS, ZONAS DEPORTIVAS Y OTRAS;217;VILLAVERDE;05;EDUCACIÓN;00;COLEGIOS;;;;;;;0;104741,77;104741,77;803,35;0;103938,42;103938,42;103938,42;0;103938,42;
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;217;32301;63200;2022/001094;2022/001094;COLEGIO PÚBLICO JUAN DE LA CIERVA. ACONDICIONAMIENTO ASEOS, AULAS, ZONAS DEPORTIVAS Y OTRAS;217;VILLAVERDE;05;EDUCACIÓN;00;COLEGIOS;;;;;;;0;15000;15000;0;0;15000;15000;10511,8;0;10511,8;
;;001;217;32301;63200;2023/000392;2023/000392;OBRAS DE CONSERVACIÓN Y MEJORA CENTROS DOCENTES ENSEÑANZA DISTRITO VILLAVERDE;217;VILLAVERDE;05;EDUCACIÓN;00;COLEGIOS;;;;;;;0;73540,65;73540,65;29,82;0;73510,83;73510,83;0;0;0;
