Fondo;Descripción;Centro;Sección;Programa;Subconcepto;Programa de Financiación;Definición proyecto;Título;Distrito;Texto Distrito;Línea Inversión;Descripción Línea de Inversión;Sublíne de Inversión;Descripción Sublíne de Inversión;Etiqueta 16;Descripción etiqueta 16;Etiqueta 17;Descripción etiqueta 17;Etiqueta 18;Descripción etiqueta 18;Cred. Inicial;Modifc. ;C. Definitivo ;C Disponible ;Re. Pte. Util.;C. Autorizado ;C. Dispuesto ;Obl. Reconoc. ;C. Ordenado ;Pagos Real
;;1;220;92001;63500;2020/000214;2020/000214;SERVICIOS ADMINISTRATIVOS DISTRITO SAN BLAS-CANILLEJAS. MOBILIARIO;220;SAN BLAS-CANILLEJAS;0;INVERSIONES DE CARÁCTER GENERAL;2;SERVICIOS ADMINISTRATIVOS  TERRITORIALES;;;;;;;2.500,00;0;2.500,00;2.500,00;0;0;0;0;0;0
;;1;220;92001;62599;2020/000577;2020/000577;SERVICIOS ADMINISTRATIVOS DISTRITO SAN BLAS-CANILLEJAS. MAMPARAS DE PROTECCIÓN;220;SAN BLAS-CANILLEJAS;0;INVERSIONES DE CARÁCTER GENERAL;2;SERVICIOS ADMINISTRATIVOS  TERRITORIALES;;;;;;;0;15.712,31;15.712,31;15.712,31;0;0;0;0;0;0
;;1;220;93302;63200;2020/000275;2020/000275;OBRAS CONSERVACIÓN EDIFICIOS DISTRITO SAN BLAS-CANILLEJAS;220;SAN BLAS-CANILLEJAS;0;INVERSIONES DE CARÁCTER GENERAL;3;EDIFICIOS PARA EL USO GENERAL;;;;;;;190.326,00;164.499,11;354.825,11;354.825,11;0;0;0;0;0;0
;;1;220;93302;63200;2020/000275;2020/010275;CENTRO DE MAYORES CASTILLO DE UCLÉS. OBRAS DE ACONDICIONAMIENTO;220;SAN BLAS-CANILLEJAS;3;PROTECCIÓN Y PROMOCIÓN SOCIAL;1;CENTROS DE MAYORES;;;;;;;0;41.835,63;41.835,63;0;0;41.835,63;41.503,00;0;0;0
;;1;220;93302;63200;2020/000275;2020/020275;ESPACIO INCLUSIÓN C/ ARCOS DE JALÓN, 34, EDIFICIO 3. OBRAS DE ACONDICIONAMIENTO;220;SAN BLAS-CANILLEJAS;3;PROTECCIÓN Y PROMOCIÓN SOCIAL;2;CENTROS DE SERVICIOS SOCIALES;;;;;;;0;332,63;332,63;0;0;332,63;0;0;0;0
;;1;220;93302;63200;2020/000275;2020/040275;CENTRO CULTURAL JOSÉ LUIS LÓPEZ VÁZQUEZ. OBRAS DE ACONDICIONAMIENTO;220;SAN BLAS-CANILLEJAS;10;CULTURA;3;CENTROS CULTURALES;;;;;;;0;332,63;332,63;0;0;332,63;0;0;0;0
2;INCORPORACIONES REMANENTES VOLUNTARIAS;1;221;23103;63599;2019/004244;2019/004244;IFS-CENTRO DE MAYORES BARRIO DEL AEROPUERTO. REPOSICION DE MOBILIARIO Y ENSERES;221;BARAJAS;3;PROTECCIÓN Y PROMOCIÓN SOCIAL;1;CENTROS DE MAYORES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0;11.999,47;11.999,47;0;0;11.999,47;11.999,47;0;0;0
2;INCORPORACIONES REMANENTES VOLUNTARIAS;1;221;23106;62599;2019/004245;2019/004245;IFS-CENTRO COMUNITARIO ENSANCHE BARAJAS. MOBILIARIO Y ENSERES;221;BARAJAS;3;PROTECCIÓN Y PROMOCIÓN SOCIAL;3;INFANCIA Y FAMILIA;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0;10.498,11;10.498,11;0;0;10.498,11;10.498,11;0;0;0
;;1;221;32301;63200;2020/000410;2020/000410;COLEGIO PÚBLICO CIUDAD DE ZARAGOZA. ADECUACIÓN ELÉCTRICA PARA EFICIENCIA ENERGÉTICA;221;BARAJAS;5;EDUCACIÓN;0;COLEGIOS;;;;;;;0;22.500,00;22.500,00;655,99;0;21.844,01;21.844,01;0;0;0
2;INCORPORACIONES REMANENTES VOLUNTARIAS;1;221;33303;63599;2019/004241;2019/004241;IFS-CENTRO CULTURAL TERESA DE CALCUTA. REPOSICIÓN OTRO MOBILIARIO Y ENSERES;221;BARAJAS;10;CULTURA;3;CENTROS CULTURALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0;10.999,60;10.999,60;0;0;10.999,60;10.999,60;0;0;0
2;INCORPORACIONES REMANENTES VOLUNTARIAS;1;221;33303;63599;2019/004242;2019/004242;IFS-CENTRO CULTURAL GLORIA FUERTES. REPOSICIÓN DE MOBILIARIO Y ENSERES;221;BARAJAS;10;CULTURA;3;CENTROS CULTURALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0;13.497,13;13.497,13;0;0;13.497,13;13.497,13;0;0;0
2;INCORPORACIONES REMANENTES VOLUNTARIAS;1;221;33303;63599;2019/004243;2019/004243;IFS-CENTRO CULTURAL VILLA DE BARAJAS. REPOSICION DE   MOBILIARIO Y ENSERES;221;BARAJAS;10;CULTURA;3;CENTROS CULTURALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0;10.997,97;10.997,97;0;0;10.997,97;10.997,97;0;0;0
;;1;221;34201;62300;2020/000224;2020/000224;CENTROS DEPORTIVOS MUNICIPALES DEL DISTRITO DE BARAJAS. MAQUINARIA;221;BARAJAS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;1;POLIDEPORTIVOS;;;;;;;10.200,00;0;10.200,00;10.200,00;0;0;0;0;0;0
;;1;221;92001;62500;2020/000211;2020/000211;EQUIPAMIENTO SERVICIOS ADMINISTRATIVOS DISTRITO BARAJAS;221;BARAJAS;0;INVERSIONES DE CARÁCTER GENERAL;2;SERVICIOS ADMINISTRATIVOS  TERRITORIALES;;;;;;;5.000,00;0;5.000,00;5.000,00;0;0;0;0;0;0
2;INCORPORACIONES REMANENTES VOLUNTARIAS;1;221;93303;63200;2019/003868;2019/003868;IFS-CENTRO DEPORTIVO BARAJAS. ACONDICIONAMIENTO CARPINTERÍA, SANEAMIENTO Y OTRAS;221;BARAJAS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;1;POLIDEPORTIVOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0;163.926,72;163.926,72;0;0;163.926,72;163.926,72;0;0;0
2;INCORPORACIONES REMANENTES VOLUNTARIAS;1;221;93303;63200;2019/003990;2019/003990;IFS-COLEGIO PÚBLICO ZARAGOZA. HABILITACIÓN ESPACIO PARTICIPATIVO AL AIRE LIBRE;221;BARAJAS;12;OTROS BIENES PÚBLICOS DE CARÁCTER SOCIAL;1;PARTICIPACIÓN CIUDADANA;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0;97.578,08;97.578,08;0;0;97.578,08;97.578,08;0;0;0
2;INCORPORACIONES REMANENTES VOLUNTARIAS;1;221;93303;63200;2019/003991;2019/003991;IFS-COLEGIO PÚBLICO GUADALAJARA. ACONDICIONAMIENTO, REPARACIÓN Y ACCESIBILIDAD;221;BARAJAS;5;EDUCACIÓN;0;COLEGIOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0;290.021,34;290.021,34;0;0;290.021,34;290.021,34;0;0;0
2;INCORPORACIONES REMANENTES VOLUNTARIAS;1;221;93303;63200;2019/003992;2019/003992;IFS-COLEGIO PÚBLICO CALDERÓN DE LA BARCA. ACONDICIONAMIENTO, REPARACIÓN Y ACCESIBILIDAD;221;BARAJAS;5;EDUCACIÓN;0;COLEGIOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0;157.053,63;157.053,63;0;0;157.053,63;157.053,63;0;0;0
2;INCORPORACIONES REMANENTES VOLUNTARIAS;1;221;93303;63200;2019/003994;2019/003994;IFS-CENTRO CULTURAL GLORIA FUERTES. ADECUACIÓN DE INSTALACIONES Y SANEAMIENTO;221;BARAJAS;10;CULTURA;3;CENTROS CULTURALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0;82.893,08;82.893,08;0;0;82.893,08;82.893,08;0;0;0
2;INCORPORACIONES REMANENTES VOLUNTARIAS;1;221;93303;63200;2019/003995;2019/003995;IFS-CENTRO CULTURAL GLORIA FUERTES. MEJORA INSTALACIÓN DE CLIMATIZACIÓN;221;BARAJAS;10;CULTURA;3;CENTROS CULTURALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0;177.131,52;177.131,52;0;0;177.131,52;177.131,52;0;0;0
2;INCORPORACIONES REMANENTES VOLUNTARIAS;1;221;93303;63200;2019/004166;2019/004166;IFS-ESCUELA INFANTIL LA COLINA. ACONDICIONAMIENTO DE INSTALACIONES Y PORCHE;221;BARAJAS;5;EDUCACIÓN;1;ESCUELAS INFANTILES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0;34.480,73;34.480,73;0;0;34.480,73;34.480,73;0;0;0
2;INCORPORACIONES REMANENTES VOLUNTARIAS;1;221;93303;63200;2019/004169;2019/004169;IFS-CENTRO CULTURAL TERESA DE CALCUTA. ADECUACIÓN DE INSTALACIONES Y ACCESIBILIDAD;221;BARAJAS;10;CULTURA;3;CENTROS CULTURALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0;79.115,78;79.115,78;0;0;79.115,78;79.115,78;0;0;0
2;INCORPORACIONES REMANENTES VOLUNTARIAS;1;221;93303;63200;2019/004170;2019/004170;IFS-CENTRO CULTURAL VILLA DE BARAJAS, C/BOTICA, 10. TRATAMIENTO HUMEDADES EN MUROS MEDIANEROS;221;BARAJAS;10;CULTURA;3;CENTROS CULTURALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0;83.676,39;83.676,39;0;0;83.676,39;83.676,39;0;0;0
2;INCORPORACIONES REMANENTES VOLUNTARIAS;1;221;93303;63200;2019/004171;2019/004171;IFS-CENTRO CULTURAL VILLA DE BARAJAS, C/BOTICA, 10. REPARACIÓN FACHADAS PROTEGIDAS Y MUROS;221;BARAJAS;10;CULTURA;3;CENTROS CULTURALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0;129.715,99;129.715,99;0;0;129.715,99;129.715,99;0;0;0
2;INCORPORACIONES REMANENTES VOLUNTARIAS;1;221;93303;63200;2019/004172;2019/004172;IFS-CENTRO CULTURAL VILLA DE BARAJAS, C/BOTICA, 7. REPARACIÓN DE INSTALACIONES;221;BARAJAS;10;CULTURA;3;CENTROS CULTURALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0;23.658,48;23.658,48;0;0;23.658,48;23.658,48;0;0;0
2;INCORPORACIONES REMANENTES VOLUNTARIAS;1;221;93303;63200;2019/004173;2019/004173;IFS-EDIFICIO SEDE DISTRITO BARAJAS. ADECUACIÓN ESPACIOS E INSTALACIONES;221;BARAJAS;0;INVERSIONES DE CARÁCTER GENERAL;2;SERVICIOS ADMINISTRATIVOS  TERRITORIALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0;138.426,98;138.426,98;0;0;138.426,98;138.426,98;0;0;0
2;INCORPORACIONES REMANENTES VOLUNTARIAS;1;221;93303;63200;2019/004225;2019/004225;IFS-EDIFICIO SEDE DISTRITO BARAJAS. INSTALACIONES DE SEGURIDAD;221;BARAJAS;0;INVERSIONES DE CARÁCTER GENERAL;2;SERVICIOS ADMINISTRATIVOS  TERRITORIALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0;29.533,98;29.533,98;0;0;29.533,98;29.533,98;0;0;0
2;INCORPORACIONES REMANENTES VOLUNTARIAS;1;221;93303;63200;2019/004228;2019/004228;IFS-CENTRO DE MAYORES MEDINA DE POMAR.  ACONDICIONAMIENTO Y ACCESIBILIDAD;221;BARAJAS;3;PROTECCIÓN Y PROMOCIÓN SOCIAL;1;CENTROS DE MAYORES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0;61.478,22;61.478,22;0;0;61.478,22;61.478,22;0;0;0
2;INCORPORACIONES REMANENTES VOLUNTARIAS;1;221;93303;63200;2019/004229;2019/004229;IFS-CENTRO DEPORTIVO PABELLÓN VILLA DE MADRID. ACONDICIONAMIENTO DE INSTALACIONES;221;BARAJAS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;1;POLIDEPORTIVOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0;109.302,50;109.302,50;0;0;109.302,50;109.302,50;0;0;0
2;INCORPORACIONES REMANENTES VOLUNTARIAS;1;221;93303;63200;2019/004230;2019/004230;IFS-DEPORTIVO BASICO EL CAPRICHO. SUSTITUCIÓN DE CÉSPED ARTIFICIAL;221;BARAJAS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;2;PISTAS DEPORTIVAS ELEMENTALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0;231.286,10;231.286,10;0;0;231.286,10;231.286,10;0;0;0
2;INCORPORACIONES REMANENTES VOLUNTARIAS;1;221;93303;63200;2019/004231;2019/004231;IFS-DEPORTIVO BASICO EL CAPRICHO. REPARACIÓN VESTUARIOS, ACCESIBILIDAD Y OTRAS;221;BARAJAS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;2;PISTAS DEPORTIVAS ELEMENTALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0;344.998,41;344.998,41;0;0;344.998,41;344.998,41;0;0;0
2;INCORPORACIONES REMANENTES VOLUNTARIAS;1;221;93303;63200;2019/004232;2019/004232;IFS-DEPORTIVO BÁSICO ALAS. ADECUACIÓN DE PAVIMENTO Y CERRAMIENTO;221;BARAJAS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;2;PISTAS DEPORTIVAS ELEMENTALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0;71.166,11;71.166,11;0;0;71.166,11;71.166,11;0;0;0
2;INCORPORACIONES REMANENTES VOLUNTARIAS;1;221;93303;63200;2019/004233;2019/004233;IFS-DEPORTIVO BÁSICO BAHÍA DE SANTANDER II. OBRAS DE CERRAJERÍA;221;BARAJAS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;2;PISTAS DEPORTIVAS ELEMENTALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0;5.353,89;5.353,89;0;0;5.353,89;5.353,89;0;0;0
2;INCORPORACIONES REMANENTES VOLUNTARIAS;1;221;93303;63200;2019/004234;2019/004234;IFS-DEPORTIVO BÁSICO BARRIO DEL AEROPUERTO. INSTALACION DE  FUENTE;221;BARAJAS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;2;PISTAS DEPORTIVAS ELEMENTALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0;4.934,35;4.934,35;0;0;4.934,35;4.934,35;0;0;0
2;INCORPORACIONES REMANENTES VOLUNTARIAS;1;221;93303;63200;2019/004235;2019/004235;IFS-DEPORTIVO BASICO LOS CORONALES. OBRAS ADECUACION ACCESIBILIDAD;221;BARAJAS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;2;PISTAS DEPORTIVAS ELEMENTALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0;26.779,43;26.779,43;0;0;26.779,43;26.779,43;0;0;0
2;INCORPORACIONES REMANENTES VOLUNTARIAS;1;221;93303;63200;2019/004236;2019/004236;IFS-DEPORTIVO SOTO HIDALGO. ADECUACIÓN INSTALACIÓN ELÉCTRICA A TECNOLOGÍA LED;221;BARAJAS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;2;PISTAS DEPORTIVAS ELEMENTALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0;39.111,54;39.111,54;0;0;39.111,54;39.111,54;0;0;0
2;INCORPORACIONES REMANENTES VOLUNTARIAS;1;221;93303;63200;2019/004237;2019/004237;IFS-DEPORTIVO SOTO HIDALGO. CUBRICIÓN PISTA DEPORTIVA Y OTRAS;221;BARAJAS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;2;PISTAS DEPORTIVAS ELEMENTALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0;313.216,69;313.216,69;0;0;313.216,69;313.216,69;0;0;0
2;INCORPORACIONES REMANENTES VOLUNTARIAS;1;221;93303;63200;2019/004238;2019/004238;IFS-DEPORTIVO BÁSICO ORION-JUPITER. ADECUACIÓN PAVIMENTO, VESTUARIOS Y OTRAS;221;BARAJAS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;2;PISTAS DEPORTIVAS ELEMENTALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0;149.999,99;149.999,99;0;0;149.999,99;149.999,99;0;0;0
2;INCORPORACIONES REMANENTES VOLUNTARIAS;1;221;93303;63200;2019/004239;2019/004239;IFS-CENTRO  DEPORTIVO BÁSICO PLAYA BOLNUEVO. CUBRICIÓN PISTA DEPORTIVA;221;BARAJAS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;2;PISTAS DEPORTIVAS ELEMENTALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0;167.238,17;167.238,17;0;0;167.238,17;167.238,17;0;0;0
2;INCORPORACIONES REMANENTES VOLUNTARIAS;1;221;93303;63200;2019/004240;2019/004240;IFS-CENTRO  DEPORTIVO BÁSICO PLAYA BOLNUEVO. ALUMBRADO Y OTRAS;221;BARAJAS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;2;PISTAS DEPORTIVAS ELEMENTALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0;22.280,53;22.280,53;0;0;22.280,53;22.280,53;0;0;0
2;INCORPORACIONES REMANENTES VOLUNTARIAS;1;221;93303;63200;2019/004402;2019/004402;IFS-DEPORTIVO BÁSICO CIRCUITO BMX BARAJAS. ILUMINACIÓN, VALLADO Y OTRAS;221;BARAJAS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;2;PISTAS DEPORTIVAS ELEMENTALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0;133.543,44;133.543,44;0;0;133.543,44;133.543,44;0;0;0
2;INCORPORACIONES REMANENTES VOLUNTARIAS;1;221;93303;63200;2019/004452;2019/004452;IFS-CENTRO DE MAYORES ACUARIO. ADECUACIÓN SISTEMA CLIMATIZACIÓN;221;BARAJAS;3;PROTECCIÓN Y PROMOCIÓN SOCIAL;1;CENTROS DE MAYORES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0;91.177,35;91.177,35;20.651,22;0;70.526,13;70.526,13;0;0;0
;;501;102;49101;64100;2017/000351;2017/000351;ADQUISICION Y DESARROLLO DE APLICACIONES;999;NO DISTRITALIZABLE;13;OTROS BIENES PÚBLICOS DE CARÁCTER ECONÓMICO;0;INFORMÁTICA;;;;;;;1.571.085,00;343.835,11;1.914.920,11;260.806,32;0;1.654.113,79;1.654.113,79;165.874,43;0;165.874,43
;;501;102;49101;62600;2018/000635;2018/000635;INFRAESTRUCTURA PARA REDES INTERNAS DE COMUNICACIONES;999;NO DISTRITALIZABLE;13;OTROS BIENES PÚBLICOS DE CARÁCTER ECONÓMICO;2;COMUNICACIONES;;;;;;;671.490,00;0;671.490,00;0,5;0;671.489,50;671.489,50;0;0;0
;;501;102;49101;62300;2019/000039;2019/000039;EQUIPAMIENTO INFORMÁTICA AYUNTAMIENTO DE MADRID;999;NO DISTRITALIZABLE;13;OTROS BIENES PÚBLICOS DE CARÁCTER ECONÓMICO;0;INFORMÁTICA;;;;;;;0;2.800,00;2.800,00;41,2;0;2.758,80;2.758,80;2.758,80;0;2.758,80
;;501;102;49101;64100;2019/000042;2019/000042;ADQUISICIÓN Y DESARROLLO DE APLICACIONES;999;NO DISTRITALIZABLE;13;OTROS BIENES PÚBLICOS DE CARÁCTER ECONÓMICO;0;INFORMÁTICA;;;;;;;95.598,00;0;95.598,00;0,25;6.202,95;89.394,80;89.394,80;2.420,00;0;2.420,00
;;501;102;49101;62601;2019/000610;2019/000610;DOTACIÓN INFORMÁTICA DE LOS ESPACIOS DE TRABAJO;999;NO DISTRITALIZABLE;13;OTROS BIENES PÚBLICOS DE CARÁCTER ECONÓMICO;0;INFORMÁTICA;;;;;;;5.581.519,00;-888.000,00;4.693.519,00;106.578,01;0;4.586.940,99;4.586.940,99;18.051,55;0;18.051,55
;;501;102;49101;64100;2019/000610;2019/000610;DOTACIÓN INFORMÁTICA DE LOS ESPACIOS DE TRABAJO;999;NO DISTRITALIZABLE;13;OTROS BIENES PÚBLICOS DE CARÁCTER ECONÓMICO;0;INFORMÁTICA;;;;;;;166.375,00;0;166.375,00;30.250,00;0;136.125,00;136.125,00;0;0;0
2;INCORPORACIONES REMANENTES VOLUNTARIAS;501;102;49101;62601;2019/003003;2019/003003;IFS-HARDWARE A DEMANDA;999;NO DISTRITALIZABLE;13;OTROS BIENES PÚBLICOS DE CARÁCTER ECONÓMICO;0;INFORMÁTICA;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0;48.459,90;48.459,90;0;15.489,09;32.970,81;32.970,81;19.257,75;0;19.257,75
2;INCORPORACIONES REMANENTES VOLUNTARIAS;501;102;49101;63601;2019/003004;2019/003004;IFS-RENOVACIÓN ORDENADORES PERSONALES;999;NO DISTRITALIZABLE;13;OTROS BIENES PÚBLICOS DE CARÁCTER ECONÓMICO;0;INFORMÁTICA;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0;2.346.905,72;2.346.905,72;0;4.394,11;2.342.511,61;2.342.511,61;2.342.511,61;0;2.342.511,61
2;INCORPORACIONES REMANENTES VOLUNTARIAS;501;102;49101;63601;2019/003008;2019/003008;IFS-RENOVACION SWITCHES DE SAN PARA EL CENTRO DE RESPALDO;999;NO DISTRITALIZABLE;13;OTROS BIENES PÚBLICOS DE CARÁCTER ECONÓMICO;0;INFORMÁTICA;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0;35.361,52;35.361,52;0;0;35.361,52;35.361,52;35.361,52;0;35.361,52
;;501;102;49101;62300;2020/000149;2020/000149;SERVICIOS INFORMÁTICA AYUNTAMIENTO DE MADRID. ADQUISICIÓN DE MAQUINARIA;999;NO DISTRITALIZABLE;13;OTROS BIENES PÚBLICOS DE CARÁCTER ECONÓMICO;0;INFORMÁTICA;;;;;;;2.000,00;0;2.000,00;2.000,00;0;0;0;0;0;0
;;501;102;49101;62301;2020/000151;2020/000151;SERVICIOS INFORMÁTICA AYUNTAMIENTO DE MADRID. INSTALACIONES TÉCNICAS;999;NO DISTRITALIZABLE;13;OTROS BIENES PÚBLICOS DE CARÁCTER ECONÓMICO;0;INFORMÁTICA;;;;;;;8.000,00;0;8.000,00;8.000,00;0;0;0;0;0;0
;;501;102;49101;62500;2020/000152;2020/000152;SERVICIOS INFORMÁTICA AYUNTAMIENTO DE MADRID. MOBILIARIO Y EQUIPOS DE OFICINA;999;NO DISTRITALIZABLE;13;OTROS BIENES PÚBLICOS DE CARÁCTER ECONÓMICO;0;INFORMÁTICA;;;;;;;10.000,00;0;10.000,00;8.777,90;0;1.222,10;1.222,10;1.222,10;0;1.222,10
;;501;102;49101;64100;2020/000154;2020/000154;ADQUISICIÓN Y DESARROLLO DE APLICACIONES INFORMÁTICAS;999;NO DISTRITALIZABLE;13;OTROS BIENES PÚBLICOS DE CARÁCTER ECONÓMICO;0;INFORMÁTICA;;;;;;;299.257,00;544.164,89;843.421,89;786.006,91;835,38;56.579,60;56.579,60;0;0;0
;;501;102;49101;63200;2020/000513;2020/000513;EDIFICIO SEDE INFORMÁTICA AYUNTAMIENTO DE MADRID. SUSTITUCIÓN MOQUETA;220;SAN BLAS-CANILLEJAS;0;INVERSIONES DE CARÁCTER GENERAL;1;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;0;427.130,00;427.130,00;427.130,00;0;0;0;0;0;0
;;501;102;49101;63601;2020/000536;2020/000536;ADQUISICIÓN DE ORDENADORES PORTÁTILES. INFORMÁTICA AYUNTAMIENTO DE MADRID;999;NO DISTRITALIZABLE;13;OTROS BIENES PÚBLICOS DE CARÁCTER ECONÓMICO;0;INFORMÁTICA;;;;;;;0;1.476.418,00;1.476.418,00;1.476.418,00;0;0;0;0;0;0
;;503;141;24100;63200;2020/000238;2020/000238;OBRAS DE REFORMA DE LOS CENTROS DE LA AGENCIA PARA EL EMPLEO;998;VARIOS DISTRITOS;3;PROTECCIÓN Y PROMOCIÓN SOCIAL;7;CENTROS PARA LA PROMOCIÓN DE EMPLEO;;;;;;;173.408,00;0;173.408,00;173.408,00;0;0;0;0;0;0
;;503;141;24100;62500;2020/000239;2020/000239;EQUIPAMIENTO DE LOS CENTROS DE LA AGENCIA PARA EL EMPLEO DE MADRID;998;VARIOS DISTRITOS;3;PROTECCIÓN Y PROMOCIÓN SOCIAL;7;CENTROS PARA LA PROMOCIÓN DE EMPLEO;;;;;;;150.000,00;-7.441,50;142.558,50;142.558,50;0;0;0;0;0;0
;;503;141;24100;62599;2020/000239;2020/000239;EQUIPAMIENTO DE LOS CENTROS DE LA AGENCIA PARA EL EMPLEO DE MADRID;998;VARIOS DISTRITOS;3;PROTECCIÓN Y PROMOCIÓN SOCIAL;7;CENTROS PARA LA PROMOCIÓN DE EMPLEO;;;;;;;18.000,00;-16.855,30;1.144,70;1.144,70;0;0;0;0;0;0
;;503;141;24100;62500;2020/000240;2020/010240;AGENCIA DE ZONA DE MERCAMADRID. MAMPARAS Y BIOMBOS PROTECTORES;218;VILLA DE VALLECAS;3;PROTECCIÓN Y PROMOCIÓN SOCIAL;7;CENTROS PARA LA PROMOCIÓN DE EMPLEO;;;;;;;0;248,05;248,05;0;0;248,05;248,05;0;0;0
;;503;141;24100;62500;2020/000240;2020/020240;AGENCIA DE ZONA DE PUENTE DE VALLECAS. MAMPARAS Y BIOMBOS PROTECTORES;213;PUENTE DE VALLECAS;3;PROTECCIÓN Y PROMOCIÓN SOCIAL;7;CENTROS PARA LA PROMOCIÓN DE EMPLEO;;;;;;;0;248,05;248,05;0;0;248,05;248,05;0;0;0
;;503;141;24100;62500;2020/000240;2020/030240;AGENCIA DE ZONA DE RETIRO. MAMPARAS Y BIOMBROS PROTECTORES;203;RETIRO;3;PROTECCIÓN Y PROMOCIÓN SOCIAL;7;CENTROS PARA LA PROMOCIÓN DE EMPLEO;;;;;;;0;248,05;248,05;0;0;248,05;248,05;0;0;0
;;503;141;24100;62500;2020/000240;2020/040240;AGENCIA DE ZONA TETUÁN, C/ JUAN DE PANTOJA, 2. MAMPARAS Y BIOMBOS PROTECTORES;206;TETUAN;3;PROTECCIÓN Y PROMOCIÓN SOCIAL;7;CENTROS PARA LA PROMOCIÓN DE EMPLEO;;;;;;;0;248,05;248,05;0;0;248,05;248,05;0;0;0
;;503;141;24100;62500;2020/000240;2020/050240;AGENCIA DE ZONA DE VICÁLVARO, AV.DAROCA, 327. MAMPARAS Y BIOMBOS PROTECTORES;219;VICALVARO;3;PROTECCIÓN Y PROMOCIÓN SOCIAL;7;CENTROS PARA LA PROMOCIÓN DE EMPLEO;;;;;;;0;248,05;248,05;0;0;248,05;248,05;0;0;0
;;503;141;24100;62500;2020/000240;2020/060240;CENTRO FORMACIÓN DE BARAJAS, AV. CANTABRIA, 6. MAMPARAS Y BIOMBOS PROTECTORES;221;BARAJAS;3;PROTECCIÓN Y PROMOCIÓN SOCIAL;7;CENTROS PARA LA PROMOCIÓN DE EMPLEO;;;;;;;0;744,15;744,15;0;0;744,15;744,15;0;0;0
;;503;141;24100;62500;2020/000240;2020/070240;CENTRO DE FORMACIÓN LOS CÁRMENES. MAMPARAS Y BIOMBOS PROTECTORES;210;LATINA;3;PROTECCIÓN Y PROMOCIÓN SOCIAL;7;CENTROS PARA LA PROMOCIÓN DE EMPLEO;;;;;;;0;1.984,40;1.984,40;0;0;1.984,40;1.984,40;0;0;0
